,id,name,host_id,host_name,neighbourhood,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,Unnamed: 0,host_listings_count
8624,6820117,Sunny Apartment in West Hollywood,2144341,Libby,Fairfax,,34.08645697,-118.34766200000001,Entire home/apt,76,5,0,,,0,8624,1.0
8083,11762255,COZY STUDIO NEXT TO METRO,12269798,Eddie,East Hollywood,,34.09801516,-118.301418,Entire home/apt,76,2,57,4/30/2017,4.18,289,8083,4.0
20735,9684617,bra bra rent,20307385,Anton,Reseda,,34.20346539,-118.56018130000001,Shared room,76,1,0,,,0,20735,1.0
15764,12953567,Bright and spacious 1 bedroom,29919643,Mark,Long Beach,,33.79225784,-118.2019645,Entire home/apt,76,3,6,5/23/2016,0.51,0,15764,1.0
13313,18296551,Spacious Art Apt in Heart of Ktown,22675749,Anika,Koreatown,,34.05930531,-118.297903,Private room,76,1,2,5/1/2017,2.0,46,13313,1.0
3369,9087574,Burbank Townhouse,6671702,Kristen,Burbank,,34.19320094,-118.32487549999999,Entire home/apt,76,5,1,11/4/2015,0.05,0,3369,1.0
13044,13492147,Sun Filled Rm in True Bed n Breakfast,5469474,Marni,Koreatown,,34.05378268,-118.3029565,Private room,76,1,0,,,364,13044,22.0
17944,12915587,Quiet n Nice Apt in the heart of LA,70557251,Daniel,Mid-Wilshire,,34.0585568,-118.32380970000001,Entire home/apt,76,1,3,6/6/2016,0.25,0,17944,1.0
9888,5738701,Charming 1906 Victorian - pvt rm,2217181,Genia,Glassell Park,,34.10701261,-118.22710009999999,Private room,76,1,0,,,365,9888,1.0
21899,10370687,!!Cute Cozy Modern Studio Apt!!,32289789,Tayo,Van Nuys,,34.20408252,-118.46572009999998,Entire home/apt,76,1,7,4/15/2017,2.39,346,21899,1.0
13470,3368750,Best Kept Secret in Los Angeles,326029,Adrian,Inglewood,,33.95701007,-118.342675,Private room,76,2,19,9/27/2016,0.74,352,13470,1.0
24350,16069651,Perfect Room in Silverlake!,62157360,Emma,Silver Lake,,34.08424775,-118.2793835,Private room,76,14,2,1/4/2017,0.37,11,24350,1.0
7537,15644051,Diamond Bar private Masterbedroom,37688337,Amy,Diamond Bar,,33.96999762,-117.8533199,Private room,76,2,2,4/16/2017,0.32,364,7537,2.0
6818,18163870,old style room,125290258,An,Hollywood,,34.08424029,-118.338094,Private room,76,1,0,,,90,6818,1.0
29184,17682661,"Cute, Homey West Hollywood Apartment",16049689,Evyenia,West Hollywood,,34.08899895,-118.3592058,Entire home/apt,76,2,1,4/30/2017,1.0,5,29184,2.0
24819,16089377,Hotel Feel in Luxury Condo - Close to Universal,62189900,Eduardo,Studio City,,34.14629801,-118.37194040000001,Private room,76,2,3,12/17/2016,0.6,0,24819,1.0
8648,13689384,Private Entrance Garden View Suite,49902835,Sabrina&Damian,East Pasadena,,34.13478028,-118.07703390000002,Private room,76,3,15,1/17/2017,1.73,327,8648,4.0
17006,11336319,Relaxing Apartment With Charm!!,31533086,Ben,Mid-City,,34.03548439,-118.37082679999999,Entire home/apt,76,1,59,4/17/2017,4.11,60,17006,26.0
13265,8208321,Sun Filled Rm in Bed n Breakfast,5469474,Marni,Koreatown,,34.05563982,-118.3038564,Private room,76,1,5,10/2/2016,0.28,365,13265,22.0
1218,14902511,Cozy Studio.  Near Everything!,80570814,Joe,Azusa,,34.1236071,-117.9011354,Entire home/apt,76,1,34,4/25/2017,5.45,345,1218,2.0
1226,17942678,Charming 1925 Craftsman in Azusa,77917824,Celia,Azusa,,34.13068014,-117.91768219999999,Entire home/apt,76,2,2,4/30/2017,2.0,112,1226,2.0
28428,17995570,A good view bedroom,123537784,Zalov,Walnut,,34.03866108,-117.83780800000001,Private room,76,1,0,,,365,28428,3.0
4640,10991165,Historic Core Master bedroom loft,10351937,Christina,Downtown,,34.04450023,-118.25213470000001,Private room,76,3,1,4/21/2017,1.0,335,4640,1.0
7182,4754844,Private Room/ Marina Del Rey Area.,23139751,Stacie,Del Rey,,33.98760698,-118.42989080000001,Private room,76,2,13,4/9/2017,0.57,90,7182,1.0
24300,12007315,Cozy Silverlake Studio,1726502,Robyn,Silver Lake,,34.08360807,-118.27547460000001,Entire home/apt,76,3,3,7/5/2016,0.26,0,24300,1.0
7125,15314296,Casa de Mary B&B,96646792,Qian,Del Rey,,33.99480058,-118.42455600000001,Private room,76,1,2,10/24/2016,0.29,365,7125,1.0
14986,5021210,"Hotel California, Your Private Creative Oasis!",25907448,Marty,Mar Vista,,34.01036267,-118.4228539,Private room,76,3,57,1/10/2017,2.05,87,14986,1.0
22249,8131520,Private Room near Magic Mountain,42938329,Charles,Santa Clarita,,34.42398879,-118.56668190000002,Private room,76,1,18,2/21/2017,0.96,363,22249,1.0
18700,3194576,"Amazing master bed room & cove-patio, 超大主臥帶衞浴及陽台",15878447,Betty,Monterey Park,,34.060541799999996,-118.12026829999999,Private room,76,3,37,5/1/2017,1.17,67,18700,9.0
25656,10186747,Cozy place on PCH,27615968,Gary,Torrance,,33.81051696,-118.35953190000001,Shared room,76,1,0,,,0,25656,1.0
23978,5104950,Cool Whole Apt in Hip Silver Lake,16059626,Joe,Silver Lake,,34.08126085,-118.2761633,Entire home/apt,76,2,13,10/18/2015,0.52,0,23978,1.0
25909,6897344,USC university gateway/ luxury,10538147,Christine,University Park,,34.02304897,-118.28061709999999,Private room,76,3,1,6/26/2015,0.04,0,25909,1.0
24718,5361901,Master Bedroom & bath across CBS.,4082532,Asi,Studio City,,34.15022929999999,-118.3909362,Private room,76,3,4,3/3/2016,0.15,365,24718,5.0
20861,14167825,Great 1 bedroom apartment in the heart of West LA!,85735627,Mike,Sawtelle,,34.03909063,-118.4621605,Entire home/apt,76,3,1,9/10/2016,0.13,121,20861,1.0
13415,16646297,Studio cozy beaux quartiers In LA,110012112,Christian,Koreatown,,34.07455565,-118.30490320000001,Shared room,76,1,0,,,365,13415,1.0
14255,11760566,Beautiful Townhouse In Los Feliz/Silverlake!,4028396,Nicole,Los Feliz,,34.1092786,-118.27225929999999,Entire home/apt,76,1,3,3/1/2017,0.26,86,14255,1.0
9073,13398901,"Serene and Spacious, Hillside Beauty",2663715,Zharoff,Echo Park,,34.08896874,-118.2487811,Entire home/apt,76,5,1,12/26/2016,0.23,0,9073,1.0
13269,18431990,Stunning Master in Large Bn B,5469474,Marni,Koreatown,,34.05508054,-118.3025169,Private room,76,3,0,,,365,13269,22.0
21198,6214893,1bdm UCLA adjacent,30434155,Michelle,Sawtelle,,34.04740028,-118.46249170000002,Private room,76,1,29,4/7/2017,1.23,273,21198,2.0
12985,16741796,Comfortable in Koreatown #17,102218492,Justin,Koreatown,,34.055352500000005,-118.3033348,Entire home/apt,76,2,15,4/28/2017,4.33,94,12985,6.0
13188,3435141,"Beautiful, Clean, Charming Rm in LA",5469474,Marni,Koreatown,,34.05504283,-118.30367890000001,Private room,76,4,10,2/22/2016,0.3,365,13188,22.0
23894,14014074,SilverLake Room & Patio with Chef,10510640,Doan & Phil,Silver Lake,,34.08520859,-118.26795459999998,Private room,76,1,8,4/5/2017,0.89,350,23894,3.0
30621,14321560,Private Entire Apt on Wilshire Blvd,87544468,Dalia,Westwood,,34.06166159,-118.43511740000001,Entire home/apt,76,1,1,12/11/2016,0.21,124,30621,1.0
26386,15362850,Gorgeous Garage Mahal in Venice,886249,AleXander,Venice,,33.99865745,-118.4659029,Private room,77,7,0,,,365,26386,1.0
24669,13565687,Private room in apartment in LA/Studio City,70689585,Arthur,Studio City,,34.13418789999999,-118.3618517,Private room,77,1,45,4/22/2017,6.05,322,24669,1.0
4551,10251866,Private 1 bed room Loft for rent,52698125,Mumin,Downtown,,34.04818382,-118.25203640000001,Private room,77,1,69,5/1/2017,4.52,287,4551,2.0
20821,9540968,Private entrance & bath. Clean/cozy,49387146,Rosaria,Rosemead,,34.08123268,-118.05714409999999,Private room,77,1,1,1/17/2016,0.06,90,20821,2.0
22912,8284942,Cozy place for a Consultant to rest,10201507,Vivian,Santa Monica,,34.02157321,-118.4567027,Private room,77,1,23,4/5/2017,1.15,89,22912,1.0
7480,12715775,Master Suite Bedroom with Private Bathroom,17386900,James,El Monte,,34.06747795,-118.0079111,Private room,77,2,59,4/16/2017,4.94,67,7480,3.0
2113,77136,Beautiful private master bedroom,412751,Patrizia,Beverly Grove,,34.06579347,-118.3632588,Private room,77,2,31,6/18/2016,0.43,365,2113,1.0
10385,17424213,My shared room,117866300,Baresi,Griffith Park,,34.15012066,-118.2897063,Shared room,77,1,0,,,180,10385,1.0
2165,14076821,"""A TOUCH OF CLASS(URL HIDDEN) 1B&1B",67274719,Joseph,Beverly Grove,,34.08989231,-118.3729878,Private room,77,30,4,12/3/2016,0.44,358,2165,1.0
1479,1821040,Peaceful Room near Sierra Madre Mountains,3159772,Yolanda,Baldwin Park,,34.0723816,-117.97277530000001,Private room,77,1,2,8/20/2015,0.06,365,1479,2.0
27065,6610929,Beach Style Loft studio @ Venice Beach,34593209,Dary,Venice,,33.99332672,-118.4597355,Entire home/apt,77,1,107,4/30/2017,4.65,198,27065,9.0
17351,13167311,COMFORTABLE PRIVATE ROOM/Bathroom,38610324,Farah,Mid-Wilshire,,34.05540409,-118.35352749999998,Private room,77,1,1,6/11/2016,0.09,365,17351,6.0
27070,7069545,Stylish Cottage Loft studio @ Venice Beach,34593209,Dary,Venice,,33.99295634,-118.46033270000001,Entire home/apt,77,1,129,4/30/2017,6.2,174,27070,9.0
21986,16874121,"Famous TV House! Private,Cool,Cozy,GuestHouse",112463864,Gaby And Lou,Van Nuys,,34.19129004,-118.4561439,Entire home/apt,77,2,21,4/29/2017,7.78,350,21986,3.0
20744,18214401,EXTRA Private Guesthouse,125757809,Emily,Reseda,,34.19734138,-118.5494744,Entire home/apt,77,2,0,,,175,20744,1.0
26070,4105216,Hollywood Hideaway(2) PRIVATE ENTRANCE/BATH/ROOM,21296194,Kim,Valley Glen,,34.19592669,-118.409846,Private room,77,1,117,4/30/2017,3.89,357,26070,4.0
8121,17849288,Gated Modern East Hollywood Home with Parking,21777922,Adrian Nnete,East Hollywood,,34.0821387,-118.29979840000001,Entire home/apt,77,1,2,4/28/2017,2.0,305,8121,3.0
19245,7399372,CULVER CITY ADJACENT ROOM,38768792,Robin,Palms,,34.02410291,-118.40204320000001,Private room,77,1,5,11/23/2015,0.23,365,19245,3.0
4934,16232108,Brick Manor Lofts: Luxury Art Loft,2648216,Jordan,Downtown,,34.04750752,-118.23323500000001,Private room,77,1,12,4/18/2017,2.69,126,4934,2.0
11093,6484512,Stunning 2 Bed in Prime Hollywood!,4158694,Alex,Hollywood Hills,,34.10543473,-118.3203962,Entire home/apt,77,1,81,4/1/2017,3.42,322,11093,3.0
13236,1264019,"City views, LA's best kept secret!",6882107,Celine,Koreatown,,34.07013406,-118.3130577,Entire home/apt,77,5,19,4/11/2017,0.41,79,13236,1.0
9963,17868976,Burbank place,122290602,Raymond,Glendale,,34.16951123,-118.2893612,Private room,77,1,0,,,179,9963,1.0
2750,6345881,Revamped One Bedroom Apartment,33051546,Sami,Valley Village,,34.16913919,-118.3979356,Entire home/apt,77,2,44,4/21/2017,2.25,322,2750,3.0
2089,1577871,Beverly Grove 2nd Guestroom,3518918,Lucy,Beverly Grove,,34.06475728,-118.3703215,Private room,77,1,47,3/28/2017,1.07,310,2089,2.0
24189,11420330,Charming & Spacious Studio with Amenities,10372368,Zabastian,Silver Lake,,34.08771237,-118.26618719999999,Entire home/apt,77,3,2,2/8/2017,0.14,336,24189,2.0
21262,8401997,Beautiful West LA Studio Apt,42625515,Jason,Sawtelle,,34.03976459,-118.4593543,Entire home/apt,77,4,17,2/20/2017,0.87,326,21262,1.0
2729,9821709,Cute Colonial Quiet Apartment,50590067,Sofia,Valley Village,,34.1707463,-118.39492630000001,Shared room,77,3,0,,,178,2729,1.0
19481,7416599,SPRING CLEAN ROOM,38768792,Robin,Palms,,34.02275832,-118.40377649999999,Private room,77,1,4,9/25/2015,0.18,365,19481,3.0
1182,6822879,"It's right here! DTLA, Convention & Staples",9755595,Diana,Pico-Union,,34.04724157,-118.2707044,Entire home/apt,77,2,68,4/17/2017,2.97,275,1182,2.0
1143,6505664,cool cozy house,34007107,Adrienne,Pico-Union,,34.044899,-118.2796865,Shared room,77,1,1,5/23/2015,0.04,0,1143,1.0
20703,596478,Private Home - Yet close to All,2949404,Jim,Ramona,,34.06160631,-117.8599492,Private room,77,1,4,2/16/2016,0.13,365,20703,2.0
11816,15992039,Walk to Universal Studios!,23984177,Donn,Hollywood Hills,,34.13116465,-118.3532618,Private room,77,1,1,1/11/2017,0.27,179,11816,1.0
30323,2293763,Central & Quaint Westlake Studio,700568,Leslie,Westlake,,34.06144051,-118.2776622,Entire home/apt,77,3,34,11/21/2016,1.14,278,30323,1.0
19724,11929081,Loft Beverly-wood adj.+TV,4187024,Charlee,Pico-Robertson,,34.05049584,-118.3845321,Private room,77,1,3,8/15/2016,0.22,180,19724,12.0
22042,15801386,Woman of God,102238419,Sasha,Van Nuys,,34.18072976,-118.45904409999999,Private room,77,1,0,,,365,22042,1.0
15082,12399041,Sunny Romeo WLAprivate/quiet/Room/MarVista,1483219,Lily,Mar Vista,,34.01718582,-118.4374057,Private room,77,1,18,5/1/2017,1.52,352,15082,8.0
7201,16053905,Bright Private room near Venice Beach,104537942,Pua (Peony),Del Rey,,33.99558331,-118.42482759999999,Private room,77,1,8,4/30/2017,1.78,29,7201,1.0
14269,8481134,Los Feliz Studio w/ Parking,22289027,Scott,Los Feliz,,34.10387422,-118.3023098,Entire home/apt,77,2,3,3/17/2017,0.24,28,14269,1.0
29574,283209,Walk to Santa Monica Blvd & The Sunset Strip!,1475389,Barbara,West Hollywood,,34.08794306,-118.3827881,Private room,77,1,83,5/2/2017,1.37,329,29574,2.0
4129,6062745,Clean room with bathroom new condo,25660181,Hong,Covina,,34.09939511,-117.891448,Private room,77,1,1,6/7/2015,0.04,364,4129,1.0
28916,828216,222f Lux Suite Near UCLA Westside on Westwood Blvd,3392276,Amir,West Los Angeles,,34.04825576,-118.43778059999998,Entire home/apt,77,7,12,4/30/2017,0.44,85,28916,32.0
22608,17404097,Private bedroom & bath in Santa Monica!,117666548,Nick,Santa Monica,,34.03235689,-118.46286299999998,Private room,77,1,4,3/13/2017,1.76,0,22608,1.0
5887,16241555,Cozy apartment in Hollywood,1559936,Marilda,Hollywood,,34.09715415,-118.33072709999999,Entire home/apt,77,3,0,,,0,5887,1.0
23340,6822921,Great large studio in Los Angeles,35734559,Christian,Sherman Oaks,,34.16951117,-118.46628249999999,Entire home/apt,77,6,1,7/22/2015,0.05,0,23340,2.0
15213,16725685,Home Sweet Home,99449401,Chris,Long Beach,,33.78120902,-118.1722395,Entire home/apt,77,2,12,4/29/2017,3.4,25,15213,1.0
3755,16499691,市中心中国城温馨的小家，可步行至多个景点，交通便利，提供免费停车位,8763094,Clover,Chinatown,,34.06163551,-118.2435787,Private room,77,1,9,4/16/2017,2.23,48,3755,4.0
21631,16721305,罗兰岗2bedrooms1bath 3beds 2房1卫独立高端公寓！,95244670,Nina,Rowland Heights,,33.98979992,-117.91622050000001,Entire home/apt,77,1,2,5/1/2017,0.81,196,21631,4.0
15257,10860537,Secret Paradise Beach Bungalow,56257157,Joy,Long Beach,,33.76198437,-118.14649740000002,Entire home/apt,77,2,15,4/27/2017,0.98,58,15257,1.0
4345,4485259,"Master Bed/Bath, AC Great Location!",20879870,Chi,Downtown,,34.04367337,-118.2504287,Private room,77,2,49,4/15/2017,2.75,162,4345,3.0
8582,16297989,"❤️Melrose FORFOUR, West Hollywood",106628301,Haley,Fairfax,,34.08473977,-118.35949679999999,Private room,77,1,1,3/15/2017,0.6,164,8582,5.0
1796,10565708,Melrose Bungalow,727836,Chris,Beverly Grove,,34.08360666,-118.3695936,Entire home/apt,77,7,32,4/28/2017,2.08,320,1796,3.0
27259,15634627,Peaceful Sunny Zen Private 1BR near Abbot Kinney,7147670,Haana,Venice,,33.99737239,-118.46983700000001,Private room,77,1,2,4/3/2017,0.67,82,27259,1.0
15560,17112187,Modern home in Long Beach,114923151,Glenn,Long Beach,,33.77898484,-118.1550595,Shared room,77,1,0,,,179,15560,1.0
6021,3864340,Hollywood MASTER Bedroom w/ Private Bath,976457,Kenneth,Hollywood,,34.09939073,-118.3428148,Private room,77,1,151,4/28/2017,4.63,341,6021,2.0
6892,17694023,Cozy Home in Echo Park - Room 2,119784728,Yasmin,Hollywood,,34.084849,-118.3434371,Private room,77,2,0,,,0,6892,3.0
16811,18191678,Manhattan Beach Sea La Vie,32392407,Mark,Manhattan Beach,,33.90115846,-118.4206957,Entire home/apt,77,1,0,,,0,16811,3.0
23312,6611222,1 bdrm apt + cozy loft - Sherman Oaks,34594882,Dee,Sherman Oaks,,34.17167428,-118.45331159999999,Entire home/apt,77,2,15,4/25/2017,0.92,272,23312,1.0
20448,5221693,Hidden Heaven in the City of Angels,27018529,Sounia,Redondo Beach,,33.87410307,-118.37740500000001,Private room,77,2,40,4/25/2017,1.54,337,20448,1.0
27535,9857556,Stylish Poetic cottage studio @ Venice Beach,34593209,Dary,Venice,,33.99280258,-118.45978909999998,Entire home/apt,77,1,97,4/30/2017,6.19,206,27535,9.0
3743,5814570,"Chinatown, downtown Los Angeles++",24587595,William,Chinatown,,34.06489956,-118.2467439,Private room,77,1,182,4/23/2017,7.22,349,3743,2.0
5223,16496123,Hollywood Hangout Clean and Large. Home away!,48516062,Eddie,Hollywood,,34.09276375,-118.3223547,Private room,77,2,2,5/2/2017,1.25,359,5223,3.0
18049,1832655,Comfortable and spacious cottage.,9556044,Jackson,Monrovia,,34.15610805,-117.9887476,Entire home/apt,77,2,12,4/9/2017,4.56,327,18049,1.0
12998,9536092,Cozy Studio near Downtown LA,14722228,Patty,Koreatown,,34.0609378,-118.29080649999999,Shared room,77,1,0,,,365,12998,1.0
6125,1224004,Amazing Hollywood En Suite Master!,2181186,Laurence & Frankie,Hollywood,,34.10155966,-118.3451707,Private room,77,1,65,4/23/2017,1.49,169,6125,1.0
6599,17653901,Cozy Home in Echo Park - Room 1,119784728,Yasmin,Hollywood,,34.08362454,-118.3435982,Private room,77,2,0,,,0,6599,3.0
22134,11165425,Cozy Beach apt/free park/min to LAX,58081241,Maylenn,San Pedro,,33.72288935,-118.29045049999999,Entire home/apt,77,1,61,4/28/2017,4.12,333,22134,1.0
23067,13526170,FURNISHED 1BDR/1BR in SANTA MONICA,77727087,Laima,Santa Monica,,34.02516121,-118.5003408,Private room,77,2,7,8/6/2016,0.7,0,23067,2.0
9291,9099012,A SUNNY PLACE -3 BLOCKS TO BEACH---8 MIN TO LAX...,47438401,Patricia,El Segundo,,33.92142064,-118.4214683,Private room,77,5,12,10/30/2016,1.11,284,9291,2.0
14845,4629321,Private Guest House Near Venice,19199108,Chris,Mar Vista,,34.00285405,-118.44665230000001,Entire home/apt,77,2,65,5/1/2017,2.43,356,14845,1.0
20346,1236639,Amazing Beach Cliffs Location!,5933134,David,Rancho Palos Verdes,,33.74903688,-118.4068896,Private room,77,1,265,3/30/2017,5.69,236,20346,1.0
11871,10413878,Private Studio in Highland Park,53629728,Andy,Highland Park,,34.11425172,-118.20038670000001,Entire home/apt,77,1,71,3/26/2017,4.51,143,11871,1.0
30309,13176359,1 bedroom Echo Park - The Balcony,1349919,"Bonnie, Maureen, Camille",Westlake,,34.06690431,-118.2657217,Entire home/apt,77,2,11,4/25/2017,1.11,250,30309,4.0
5840,17694169,Cozy Home in Echo Park - Room 3,119784728,Yasmin,Hollywood,,34.08481522,-118.34332420000001,Private room,77,2,0,,,0,5840,3.0
29888,8412188,DOWNTOWN URBAN STUDIO,28022334,Jacob,Westlake,,34.05401604,-118.27170120000001,Entire home/apt,77,1,105,4/16/2017,5.32,335,29888,4.0
3380,3884177,Great Location~Value~5 Star Rating!,19114761,Cesca,Burbank,,34.15923732,-118.3304601,Entire home/apt,77,1,166,4/17/2017,5.07,228,3380,1.0
3790,4765675,"Chinatown, downtown Los Angeles",24587595,William,Chinatown,,34.06663128,-118.24463590000002,Private room,77,1,189,4/22/2017,6.75,351,3790,2.0
8493,15450137,"Private Patio Entry, Large Bedroom and Full Bath",99097796,Bette,Fairfax,,34.08157302,-118.3460233,Private room,77,3,1,3/31/2017,0.88,318,8493,1.0
1804,1284068,Beverly Grove In-suite Bathroom,3518918,Lucy,Beverly Grove,,34.06613842,-118.3709345,Private room,77,1,48,4/17/2017,1.07,334,1804,2.0
18304,4794766,Separate entrance to private room,24706119,Jordan,North Hollywood,,34.18640694,-118.39474640000002,Private room,77,2,52,3/23/2017,2.55,130,18304,3.0
24224,14317005,Silverlake Hills - City View - Walk To Food/Drink,20699515,Natasha,Silver Lake,,34.08401884,-118.27618700000001,Entire home/apt,77,2,3,12/12/2016,0.36,0,24224,1.0
925,11116617,Quiet studio in Atwater Village,57752022,Sarah,Atwater Village,,34.13311841,-118.2686976,Entire home/apt,78,1,0,,,0,925,1.0
11385,18007304,Beautiful Spanish Studio - Hollywood,73425591,FredXinlin,Hollywood Hills,,34.10918071,-118.33394009999998,Entire home/apt,78,1,8,5/2/2017,8.0,78,11385,2.0
28328,14522689,COZY APARTMENT in great location !,89746190,Leslie,Veterans Administration,,34.05644557,-118.4631515,Entire home/apt,78,7,3,2/1/2017,0.54,35,28328,1.0
14995,12358454,Eclectic home in Mar Vista,1483219,Lily,Mar Vista,,34.0167595,-118.4374006,Private room,78,1,44,4/8/2017,3.92,352,14995,8.0
20459,15834944,Private bedroom beach area (A),102542635,Frank,Redondo Beach,,33.869247200000004,-118.3656828,Private room,78,2,13,4/24/2017,2.38,76,20459,4.0
