,id,name,host_id,host_name,neighbourhood,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,Unnamed: 0,host_listings_count
21149,13861816,Beautiful Wood Floor Luxury Resort Condo,15897862,Pollin,Sawtelle,,34.04658524,-118.45862029999999,Entire home/apt,151,1,14,3/24/2017,1.47,346,21149,3.0
30221,18510377,NEW Urban Downtown LA Paradise Home,128480462,Felix,Westlake,,34.04969427,-118.2651085,Entire home/apt,151,1,0,,,354,30221,1.0
23854,7647218,Huge Bungalow in Hills of Silverlake,5507967,Daniel,Silver Lake,,34.10381679,-118.25552649999999,Entire home/apt,151,2,18,4/23/2017,0.86,354,23854,1.0
11406,16299640,Beautiful Home in Hollywood Hills,1175057,Arvind,Hollywood Hills,,34.11678211,-118.3250747,Entire home/apt,151,7,0,,,0,11406,1.0
950,16407066,++PHENOMENAL 3 BEDROOM HOUSE IN THE HEART OF LA!++,31533086,Ben,Atwater Village,,34.11241729,-118.25451070000001,Entire home/apt,151,1,7,4/21/2017,1.94,142,950,26.0
8908,7637797,2BR/5BD+park+WD in Echo Park/DTLA,161042,Hellen,Echo Park,,34.06717047,-118.25118329999998,Entire home/apt,151,3,52,4/23/2017,2.55,110,8908,4.0
29008,3848998,Gorgeous Sunset Apt w/ Balcony & Pool!,13320150,Lara,West Hollywood,,34.09199168,-118.3853197,Entire home/apt,151,5,7,4/8/2017,0.34,319,29008,8.0
11577,1631427,Brand New Under the Hollywood Sign,8668674,Jack,Hollywood Hills,,34.12431841,-118.31840929999998,Entire home/apt,151,7,17,3/31/2017,0.41,281,11577,1.0
27254,3319449,Private Apartment in Venice Beach!,166089,Dragan,Venice,,33.98973205,-118.47510449999999,Entire home/apt,151,1,61,4/30/2017,1.75,169,27254,4.0
12521,2437648,Beautifully modern & peaceful. ❤️,8680483,Angela,Hollywood Hills West,,34.10341446,-118.35024979999999,Entire home/apt,151,10,11,2/12/2017,0.31,342,12521,1.0
17966,17435385,NEW TERRIFIC APP BEST LOCATION,84350114,Tzion,Mid-Wilshire,,34.0676277,-118.35157609999999,Entire home/apt,151,1,0,,,131,17966,7.0
29483,622766,HOLLYWOOD MODERN 3 beds/AC/WiFi/TVs,1511369,D. Marilyn,West Hollywood,,34.09331041,-118.3569825,Entire home/apt,152,30,138,10/15/2016,2.5,112,29483,10.0
2432,12873849,STYLISH Beverly Hills Luxury Apt,1499992,Shirley,Beverly Hills,,34.0609914,-118.38788090000001,Entire home/apt,152,3,3,11/6/2016,0.26,287,2432,2.0
21167,1404220,Huge Apartment near beach!,4322711,Alan,Sawtelle,,34.04466801,-118.4561357,Private room,152,1,0,,,365,21167,1.0
13170,18185244,K-town close to Major Destinations! New listing!!,27217940,BearBNB,Koreatown,,34.06421917,-118.30791599999999,Entire home/apt,152,1,0,,,349,13170,3.0
11652,10886892,Spanish Gem in Hollywood Hills (4),7900637,Christopher,Hollywood Hills,,34.11621045,-118.3238564,Entire home/apt,152,3,4,4/5/2017,0.28,362,11652,21.0
12706,16480871,"BRAND NEW 2bed/1bath House, Clean, Central, Airy",1455877,Tracy And Imelda,Jefferson Park,,34.03088818,-118.3234867,Entire home/apt,152,2,14,4/16/2017,3.47,225,12706,1.0
4256,1633630,Modern Designer Downtown LA Loft,8540506,Chelsea,Downtown,,34.04904097,-118.24898119999999,Entire home/apt,152,2,84,4/24/2017,1.89,336,4256,2.0
27996,6431889,"1 Bd + Parking, ½ Block to Beach!",18993265,Greg & Abagail,Venice,,33.98505823,-118.46963059999999,Entire home/apt,152,1,111,4/11/2017,4.83,160,27996,2.0
19310,7198024,You are going to love my pad.,16464702,Assal,Palms,,34.02338377,-118.4175078,Entire home/apt,152,1,0,,,177,19310,1.0
20074,5269042,Guest House on gated property,6365263,Clara Dee,Pasadena,,34.15449958,-118.10785,Entire home/apt,152,3,85,4/16/2017,3.3,306,20074,1.0
27690,4121266,And you're ON THE BEACH! + PARKING!,11153306,Mariana,Venice,,33.99284434,-118.4786164,Entire home/apt,152,2,90,4/24/2017,4.2,246,27690,1.0
16954,1429267,Spacious living near Beverly Hills,7686173,Danielle,Mid-City,,34.03936689,-118.3788509,Private room,152,1,0,,,365,16954,1.0
30509,11854677,I bedroom high ceiling apartment,63186858,Toktam,Westwood,,34.05085763,-118.44359809999999,Entire home/apt,152,3,3,9/14/2016,0.28,0,30509,4.0
11027,18360099,The Beach Hut,26076886,Jennifer,Hermosa Beach,,33.85419536,-118.3961395,Entire home/apt,152,1,0,,,137,11027,1.0
13015,1374218,Charming private room in Koreatown,7446707,Paula,Koreatown,,34.07500271,-118.3031668,Private room,152,1,0,,,365,13015,1.0
5213,16707975,Splurge Central Hollywood - Pool/Jczzi/Gym/Balcony,2331850,Dan,Hollywood,,34.10368413,-118.3369229,Entire home/apt,153,1,10,4/16/2017,3.49,160,5213,10.0
24023,4849148,Silver Lake Craftsman- great views!,3035887,Matthew,Silver Lake,,34.09213795,-118.27349790000001,Entire home/apt,153,2,30,2/11/2017,1.24,316,24023,2.0
24613,10018690,Avalon Apartments,4179899,Stacy,Studio City,,34.13828947,-118.38669879999999,Private room,153,1,0,,,365,24613,1.0
4799,14577111,Large custom artist's loft in the middle of DTLA,1845778,James,Downtown,,34.04151391,-118.2338372,Entire home/apt,153,3,1,4/25/2017,1.0,46,4799,1.0
22851,1677768,Charming Bed & Breakfast,8876778,Amanda & Paul,Santa Monica,,34.01036987,-118.48145890000002,Private room,153,1,8,4/11/2017,0.4,300,22851,1.0
4704,2202908,Classy Merchant Loft in DTLA,2558800,Ben,Downtown,,34.04730041,-118.25603799999999,Entire home/apt,153,1,103,4/28/2017,2.61,150,4704,5.0
9506,17793695,LOVELY APARTAMENT in the BEST LOCATION,109525198,Jane,Encino,,34.16538389,-118.5212086,Entire home/apt,153,1,0,,,160,9506,7.0
28628,17343726,Family-friendly suites by beach/LAX,82397723,Ann,Westchester,,33.95931634,-118.4189023,Entire home/apt,153,1,2,5/2/2017,1.28,0,28628,20.0
10480,1149256,Amazing Retreat w/ Jacuzzi and Pool,833447,Medi,Playa Vista,,33.98479621,-118.4125639,Entire home/apt,153,22,28,4/15/2017,0.96,215,10480,2.0
22720,5621493,2-Story Santa Monica Townhouse,12376289,David,Santa Monica,,34.03492769,-118.4746389,Entire home/apt,153,20,4,7/1/2016,0.25,364,22720,6.0
18225,16061068,"Hollywood Luxury Community (NoHo), Suite 205",24831061,Hosteeva,North Hollywood,,34.16202111,-118.375635,Entire home/apt,153,1,10,3/26/2017,2.08,256,18225,139.0
14040,17027685,Modern lover in Los Feliz,4322400,Grey,Los Feliz,,34.10846711,-118.29056010000001,Entire home/apt,153,2,11,4/11/2017,4.23,138,14040,2.0
794,7955669,Private room w/ bathroom and pool!!,41542225,Jessica,Arcadia,,34.15306578,-118.03436609999999,Private room,153,1,1,9/22/2015,0.05,365,794,2.0
28402,306974,Travel in and around Los Angeles ,1579198,Dell,Watts,,33.93240836,-118.2464733,Private room,153,1,0,,,365,28402,1.0
17042,14206171,LA BEST 2Brm 1Bth Kitchen BBQ Patio,27128177,Sean,Mid-City,,34.045679799999995,-118.37387790000001,Entire home/apt,154,2,3,2/20/2017,0.37,365,17042,7.0
3839,18242005,Culver City Arts District Gem,886396,Nina,Culver City,,34.02668961,-118.38368529999998,Entire home/apt,154,3,2,4/23/2017,2.0,6,3839,1.0
4582,14473097,Downtown Luxury One Bedroom Condo,89158890,Anita,Downtown,,34.06041195,-118.24907350000001,Entire home/apt,154,1,10,4/23/2017,1.22,88,4582,2.0
1551,17756859,Remodeled Home,121175318,McLean,Bellflower,,33.88895817,-118.1238412,Shared room,154,1,0,,,179,1551,1.0
22144,1652433,Hear Waves Crash! Steps2Bch!,8763731,Caroline,San Pedro,,33.70583529,-118.2897825,Entire home/apt,154,1,327,4/16/2017,7.85,332,22144,7.0
17651,16687058,Beautiful 2 Bedroom apartment,110179590,Why Oh Why Living,Mid-Wilshire,,34.06563141,-118.35152420000001,Entire home/apt,154,1,1,4/10/2017,1.0,360,17651,1.0
19604,17423613,nice and clean 2 bedroom apt;  Beverly Hills adj.,20383529,Elena & Ilya,Pico-Robertson,,34.05398642,-118.39488259999999,Entire home/apt,154,1,7,4/9/2017,3.13,7,19604,11.0
16824,16150215,Chic 3BR house in Monrovia,26560382,Coco,Mayflower Village,,34.12193857,-118.00399109999998,Entire home/apt,154,2,21,4/8/2017,4.88,97,16824,1.0
29171,17254770,2 Bedroom Weho Getaway,113471340,Jess,West Hollywood,,34.08260035,-118.37742109999999,Entire home/apt,154,2,5,4/17/2017,3.49,116,29171,2.0
6112,15452191,☆ Home Away From Home ☆ Parking ☆ Walk Score 87 ☆,98993071,Becca Marie,Hollywood,,34.095335600000006,-118.34930770000001,Entire home/apt,154,2,23,4/28/2017,3.94,166,6112,9.0
17990,11268648,Historic Craftsman-sleeps 6,37002735,Rhonda,Monrovia,,34.14935969,-117.9960514,Entire home/apt,154,2,19,2/19/2017,1.43,0,17990,2.0
9030,6132100,Cool Echo Park 2 bed 2 bath,29932446,Laban,Echo Park,,34.084562899999995,-118.258467,Entire home/apt,154,3,42,4/23/2017,1.79,342,9030,3.0
8130,17127572,Hollywood Sign Designer Apartment,21750969,Danil,East Hollywood,,34.10014333,-118.2951128,Entire home/apt,155,1,23,4/21/2017,8.21,130,8130,3.0
24299,13252502,2-bed Craftsman apartment w/Designer furnishings,74549044,Brittney,Silver Lake,,34.091390999999994,-118.28176859999999,Entire home/apt,155,1,69,4/20/2017,6.41,122,24299,1.0
5425,18214093,Best Cheap hotel price luxury apartment,44223189,Nicky And Mike,Hollywood,,34.102334899999995,-118.3254757,Entire home/apt,155,1,2,4/26/2017,2.0,131,5425,3.0
7256,16885779,"Fantastic 2 bedroom, Right at the beach",45472863,Ilker,Del Rey,,33.98022119,-118.43678999999999,Entire home/apt,155,4,2,3/19/2017,0.8,127,7256,25.0
29795,12455401,Lovely 1BR Apt. Center WeHo Free Pkng Clean! 2 ACs,63443213,Josephine,West Hollywood,,34.09153138,-118.3605888,Entire home/apt,155,2,58,4/24/2017,5.1,340,29795,4.0
22983,15591038,Hidden Gem: Heart of Santa Monica (and the beach!),84940240,Emilie,Santa Monica,,34.02578608,-118.49890159999998,Entire home/apt,155,2,3,5/2/2017,0.51,94,22983,1.0
2370,7584349,"Private, cozy and luxurious",39773776,Ruth,Beverly Hills,,34.06467624,-118.39512690000001,Private room,155,3,25,4/26/2017,1.24,330,2370,1.0
24608,1738146,Quiet guest house  in Studio City hills.,1769997,Marianne,Studio City,,34.13410197,-118.3780781,Entire home/apt,155,1,42,4/22/2017,1.35,356,24608,5.0
4332,17625320,★★★★★ Center of Downtown LA Walker Paradise VIP,97127818,Chen,Downtown,,34.04491662,-118.25974029999999,Entire home/apt,155,1,4,4/19/2017,3.43,73,4332,4.0
27760,3292208,Venice Love Lodge,2830547,Aaron,Venice,,34.00163888,-118.45849209999999,Entire home/apt,155,3,102,5/2/2017,2.9,354,27760,1.0
9271,17763283,Lovely Echo Park 2 Bdr Bungalow - Views!,50287939,Brad,Echo Park,,34.09285045,-118.24877109999998,Entire home/apt,155,2,4,4/25/2017,4.0,276,9271,7.0
3981,11491175,Sunny 2bd/2bath Updated Cottage Centrally Located,39826194,Heidi,Culver City,,34.01415785,-118.39162479999999,Entire home/apt,155,2,92,4/23/2017,6.7,61,3981,3.0
3058,8764762,"Brentwood Village, Resort Living, Gated, Love Dogs",45960685,Alisia,Brentwood,,34.06328944,-118.4696551,Entire home/apt,155,6,0,,,114,3058,1.0
17205,4136989,3 BD 2 BATH Central Los Angeles!,2308253,Vu,Mid-City,,34.04528561,-118.347623,Entire home/apt,155,1,110,3/28/2017,3.48,260,17205,8.0
11603,10964970,Hollywood Sign Oasis whole apt!,52751,Lauren,Hollywood Hills,,34.11763659,-118.32257959999998,Entire home/apt,155,10,0,,,365,11603,3.0
6313,16546932,Luxe Hollywood Penthouse,95305280,Arian,Hollywood,,34.099218,-118.34391979999998,Entire home/apt,155,4,10,4/16/2017,2.86,235,6313,2.0
21966,18109744,3 Bedroom House,5281907,Mikey,Van Nuys,,34.18649551,-118.4545114,Entire home/apt,155,2,0,,,148,21966,7.0
8587,14756745,Opulent room at the Palazzo,56516723,Elina,Fairfax,,34.07105939,-118.3563791,Private room,155,1,0,,,0,8587,2.0
4956,7389503,Downtown Los Angeles Studio Loft,38714289,Mark,Downtown,,34.04359039,-118.25099209999999,Entire home/apt,155,2,24,4/1/2017,1.19,178,4956,1.0
10125,9921210,2br/2ba Remodeled Condo in Glendale,51003836,Eric,Glendale,,34.16154329,-118.25925359999998,Entire home/apt,155,29,4,11/25/2016,0.24,0,10125,1.0
22441,11721762,Lux room in SM 5 min to the beach,14365675,Katie,Santa Monica,,34.01507189,-118.4965062,Private room,155,1,72,5/1/2017,5.55,307,22441,16.0
13541,17667516,Las Flores Vacation Home/Private Room w/Balcony,98738594,Jose,Inglewood,,33.93688787,-118.33408359999999,Private room,155,2,0,,,90,13541,3.0
19065,18476186,Light and inviting 15 minute walk to beach,5833314,Jamie,Pacific Palisades,,34.0317594,-118.51043770000001,Entire home/apt,155,6,0,,,143,19065,1.0
14600,15314784,Private room with full house access,97567326,Bianca,Lakewood,,33.84357136,-118.1201878,Private room,155,1,0,,,365,14600,1.0
3050,4631508,Beautiful 2BD/1BA in Brentwood,23422877,Bree,Brentwood,,34.04923095,-118.46598909999999,Entire home/apt,155,1,116,4/6/2017,4.06,270,3050,5.0
12452,15161701,Retro Glam Flat at the Hollywood Hills with Pool,10796649,Khara,Hollywood Hills West,,34.09992388,-118.36530379999999,Entire home/apt,155,4,9,12/27/2016,1.22,17,12452,2.0
27189,9614897,Charming Cottage by Venice Canals,1996458,Adam,Venice,,33.98488049,-118.4626097,Entire home/apt,155,1,73,4/2/2017,4.57,223,27189,1.0
26225,4030445,355,16577861,John,Venice,,33.99806889,-118.4765192,Entire home/apt,155,1,55,4/14/2017,1.7,319,26225,9.0
22099,5359639,"Quaint beach village, ocean breezes",12707346,Tobe,San Pedro,,33.70917759,-118.2890723,Entire home/apt,155,2,117,4/30/2017,4.47,312,22099,1.0
7320,17979354,"Fantastic 1 bedroom, Right at the beach",45472863,Ilker,Del Rey,,33.98026296,-118.437941,Entire home/apt,155,4,0,,,309,7320,25.0
28963,2361622,All-Access Los Angeles,3301832,Michael,West Los Angeles,,34.03830152,-118.4356898,Private room,155,1,1,5/10/2015,0.04,0,28963,1.0
15027,2637065,Private Westside Studio with Pool,13503289,Estela,Mar Vista,,34.00546327,-118.4329731,Entire home/apt,155,1,134,4/18/2017,3.61,252,15027,1.0
30482,14011946,"Luxury 1BR apartment in Westwood, 1 bl from UCLA",81162639,Danielle,Westwood,,34.06451624,-118.43981609999999,Entire home/apt,155,14,1,3/18/2017,0.64,0,30482,8.0
3387,6850340,Charming House in Burbank,35894927,Jennifer,Burbank,,34.16837113,-118.319116,Entire home/apt,155,1,63,4/27/2017,2.92,310,3387,1.0
1698,16478683,Large Spanish Style 3 Bedroom Private Home,78877227,Ash,Beverly Grove,,34.08182421,-118.3625625,Entire home/apt,155,1,7,5/2/2017,1.67,362,1698,5.0
26609,280238,Super Ocean View Steps2Beach Loft ,1461008,Matthias,Venice,,33.98866421,-118.4741047,Entire home/apt,155,3,98,9/9/2015,2.1,0,26609,1.0
22702,9859878,"Well located, spacious, sunny Apt w/parking permit",38802530,Adrian,Santa Monica,,34.03021382,-118.4802983,Entire home/apt,155,1,29,4/15/2017,1.86,356,22702,1.0
8931,2337670,Gorgeous Elysian Heights Home -2B2B,6658533,Aaron And Raquel,Echo Park,,34.08613045,-118.24899939999999,Entire home/apt,155,3,77,4/6/2017,2.3,132,8931,2.0
27126,837121,Venice beach 1/2 block to ocean!,1261812,Tiffany & Janin,Venice,,33.99321176,-118.4758307,Entire home/apt,155,1,237,4/21/2017,4.49,163,27126,8.0
6696,9262722,Hip Hollywood Craftsman Bungalow Hideaway,48033276,Scott,Hollywood,,34.10107145,-118.3568075,Entire home/apt,155,3,19,4/18/2017,2.06,38,6696,1.0
10927,11434843,Pier Ave 1Block to Beach w/ Parking,23664730,Andrew,Hermosa Beach,,33.86162669,-118.40085819999999,Entire home/apt,155,1,60,4/30/2017,4.48,313,10927,3.0
30827,15085337,*LUXURY by Westwood&UCLA* 205,45472863,Ilker,Westwood,,34.05519533,-118.44409180000001,Entire home/apt,155,1,3,12/31/2016,0.41,295,30827,25.0
16431,16377873,Malibu Studio at the Beach,326360,Jill,Malibu,,34.0397003,-118.65577920000001,Entire home/apt,155,2,4,4/12/2017,1.64,106,16431,2.0
27786,9138464,BunkBed Oasis at Venice Beach!!,43361360,Lyn & Paul,Venice,,33.99007389,-118.45411010000001,Private room,155,1,6,8/16/2016,0.35,321,27786,8.0
30505,6154274,Beauty of WLA - Walk to Westwood,26979257,Cys (& Dave),Westwood,,34.05018108,-118.4445758,Entire home/apt,155,3,51,4/29/2017,2.39,313,30505,3.0
22722,8367355,You'll LOVE our Beach Home!,8068655,Colby,Santa Monica,,34.02998511,-118.4821185,Private room,155,2,28,9/13/2016,1.41,135,22722,2.0
29063,266490,Rocking Hollywood Loft: Full place,1397408,Jeremy,West Hollywood,,34.09336539,-118.3435622,Entire home/apt,155,21,13,3/18/2017,0.2,262,29063,2.0
26746,5820887,*Venice Beach: 2 BR + 1 Bath,949385,YK & Pat,Venice,,34.00330247,-118.4652213,Entire home/apt,155,5,4,10/6/2016,0.17,254,26746,9.0
14049,11380089,Los Feliz European style flat,2216725,Lauren,Los Feliz,,34.11182203,-118.2841381,Entire home/apt,155,3,1,3/13/2016,0.07,0,14049,1.0
26173,5436110,Wonderful Beach Bungalow Apartment,20984194,Jeremy,Venice,,33.98623867,-118.45814720000001,Entire home/apt,155,2,161,4/30/2017,6.08,232,26173,2.0
11006,6389598,Block From Beach w/ Parking on Pier,23664730,Andrew,Hermosa Beach,,33.861765500000004,-118.3984243,Entire home/apt,155,1,103,4/28/2017,4.47,340,11006,3.0
10923,12849389,Spacious Hermosa 2 BR on PCH,70191164,Sarah,Hermosa Beach,,33.87154884,-118.3960534,Entire home/apt,155,3,16,4/15/2017,1.83,97,10923,2.0
16891,5061399,3 BD 2 BATH centrally located LA,2308253,Vu,Mid-City,,34.04704822,-118.3446918,Entire home/apt,155,2,97,4/18/2017,3.49,267,16891,8.0
16495,6335866,Charming Ranch Style Suite,6592324,Ari,Malibu,,34.0318162,-118.8018362,Private room,155,2,39,10/23/2016,1.63,272,16495,3.0
28216,12322586,Venice Walk Street Apartment  - C,60547785,Russ,Venice,,33.99502798,-118.4768688,Entire home/apt,155,3,27,4/23/2017,2.13,340,28216,10.0
23199,4581662,Peaceful Home in Great Location,233781,Marysia,Santa Monica,,34.01854526,-118.45721470000001,Entire home/apt,155,2,13,8/8/2016,0.46,0,23199,1.0
29130,7262337,Dreamy Cabin in West Hollywood,9605696,Naomi,West Hollywood,,34.09237691,-118.36204029999999,Entire home/apt,155,2,0,,,0,29130,1.0
12449,810082,Hollywood Hills Guest Suite I,4260628,Darrell,Hollywood Hills West,,34.10018564,-118.3795551,Private room,155,2,195,4/23/2017,3.74,350,12449,4.0
11168,9216548,"Hollywood: Large, Quiet Condo Close to Everything",2471912,Sharon,Hollywood Hills,,34.10681702,-118.33639209999998,Entire home/apt,155,30,2,11/16/2015,0.11,180,11168,1.0
30683,15900866,"Luxury 2B/2B, Hardwood Floors",68172167,Christopher,Westwood,,34.05266799,-118.4430785,Entire home/apt,155,2,5,4/16/2017,0.92,55,30683,15.0
28254,12812730,Private Vermont Knolls Private Area,68885729,Tracy,Vermont Knolls,,33.96510581,-118.29784340000002,Entire home/apt,155,1,5,8/7/2016,0.42,365,28254,1.0
13778,18464483,A big quiet sunny house close to the golf course,54567869,Joey,La Verne,,34.14234528,-117.76866100000001,Private room,155,2,0,,,138,13778,6.0
16918,17732443,CHARMING MODERN SPANISH 2BR IN FANTASTIC LOCATION,35491973,Matthew,Mid-City,,34.04021272,-118.3405256,Entire home/apt,155,2,6,4/20/2017,5.0,16,16918,1.0
1431,274241,2BR/2BA Private LA Home - Pet OK,1434157,Nicole,Baldwin Hills/Crenshaw,,34.02180669,-118.3665805,Entire home/apt,155,6,11,8/19/2015,0.18,255,1431,2.0
11699,10040780,Hollywood Hills Guest House,262220,Mark & Barbara,Hollywood Hills,,34.10662988,-118.3138112,Entire home/apt,155,3,46,4/30/2017,3.34,299,11699,1.0
910,2419745,Garden Oasis in Atwater Village,433147,Lyndsi,Atwater Village,,34.11808958,-118.26405120000001,Entire home/apt,155,1,103,4/30/2017,2.74,336,910,3.0
3289,10704347,Burbank Hills Luxury with Views!,51181324,Irma,Burbank,,34.19535587,-118.2907131,Entire home/apt,155,1,7,2/19/2017,0.59,340,3289,5.0
14118,13866750,Sunset Dr Bungalow,23118355,Ashton,Los Feliz,,34.0980024,-118.2797368,Entire home/apt,155,3,16,4/11/2017,1.64,342,14118,44.0
6175,5480885,(3) Bdrm House on Fountain,27870591,Josue (Josh),Hollywood,,34.09477095,-118.33420249999999,Entire home/apt,155,3,116,5/2/2017,4.42,311,6175,1.0
27837,1317166,  The Mountain Beach House Suite ,7155111,Dorothy,Venice,,33.98021025,-118.46597630000001,Private room,155,3,163,4/24/2017,3.73,220,27837,1.0
22109,8763159,3rd Fl Relaxing Beachside Escape,8763731,Caroline,San Pedro,,33.70860205,-118.2857094,Entire home/apt,155,1,140,4/16/2017,7.42,346,22109,7.0
4459,6391818,Modern Apartment in Historic Core of Downtown LA,33326179,Edward,Downtown,,34.04742206,-118.2518357,Entire home/apt,155,2,15,4/2/2017,0.64,126,4459,2.0
27780,10628359,In heart of Venice - walk to the beach - D,54861617,Sebast,Venice,,33.99131306,-118.46885520000001,Entire home/apt,155,3,19,2/1/2017,1.26,308,27780,8.0
23905,1914549,Tranquil Artist Apt Sunset Junction,9930496,Jill,Silver Lake,,34.09855225,-118.27329170000002,Entire home/apt,155,2,19,4/14/2017,0.48,179,23905,1.0
10770,2188391,Guest House by Hollywood Designer,11159080,Darren,Hancock Park,,34.06226862,-118.336073,Entire home/apt,155,3,65,4/23/2017,1.65,350,10770,1.0
